Order,Company,Index,File/Directory,Number,Percent,PercentAll
By number of commits to file,Mesosphere,13,contrib/mesos/pkg/scheduler/podtask,52,7.075,0.028
By number of commits to file,Mesosphere,13,test/e2e,47,6.395,0.025
By number of commits to file,Mesosphere,13,contrib/mesos/pkg/scheduler/service,41,5.578,0.022
By number of commits to file,Mesosphere,13,docs,28,3.81,0.015
By number of commits to file,Mesosphere,13,cmd,26,3.537,0.014
By number of commits to file,Mesosphere,13,contrib/mesos/pkg/scheduler/service/service.go,26,3.537,0.014
By number of commits to file,Mesosphere,13,contrib/mesos/pkg/minion,23,3.129,0.012
By number of commits to file,Mesosphere,13,pkg/kubelet,22,2.993,0.012
By number of commits to file,Mesosphere,13,contrib/mesos/pkg/scheduler/components,22,2.993,0.012
By number of commits to file,Mesosphere,13,hack,20,2.721,0.011
By number of commits to file,Mesosphere,13,pkg/client,20,2.721,0.011
By number of commits to file,Mesosphere,13,docs/getting-started-guides,19,2.585,0.01
By number of commits to file,Mesosphere,13,contrib/mesos/pkg/queue,19,2.585,0.01
By number of commits to file,Mesosphere,13,contrib/mesos/cmd,18,2.449,0.01
By number of commits to file,Mesosphere,13,contrib/mesos/pkg/proc,18,2.449,0.01
All By number of commits to file,PHP,14,"",699,0.372,0.372
By number of commits to file,PHP,14,third_party/ui/bower_components,698,99.857,0.371
By number of commits to file,PHP,14,third_party/ui/bower_components/angular-material,301,43.062,0.16
By number of commits to file,PHP,14,third_party/ui/bower_components/angular-material/modules,277,39.628,0.147
By number of commits to file,PHP,14,third_party/ui/bower_components/angular-material/modules/js,188,26.896,0.1
By number of commits to file,PHP,14,third_party/ui/bower_components/modernizr,141,20.172,0.075
By number of commits to file,PHP,14,third_party/ui/bower_components/modernizr/feature-detects,103,14.735,0.055
By number of commits to file,PHP,14,third_party/ui/bower_components/jquery,90,12.876,0.048
By number of commits to file,PHP,14,third_party/ui/bower_components/angular-material/modules/closure,88,12.589,0.047
By number of commits to file,PHP,14,third_party/ui/bower_components/jquery/src,84,12.017,0.045
By number of commits to file,PHP,14,third_party/ui/bower_components/modernizr/test,28,4.006,0.015
By number of commits to file,PHP,14,third_party/ui/bower_components/hammerjs,17,2.432,0.009
By number of commits to file,PHP,14,third_party/ui/bower_components/jsonpath,15,2.146,0.008
By number of commits to file,PHP,14,third_party/ui/bower_components/sprintf,15,2.146,0.008
By number of commits to file,PHP,14,third_party/ui/bower_components/ng-lodash,14,2.003,0.007
By number of commits to file,PHP,14,third_party/ui/bower_components/angular-material/demos,14,2.003,0.007
By number of commits to file,PHP,14,third_party/ui/bower_components/jquery/src/var,12,1.717,0.006
By number of commits to file,PHP,14,third_party/ui/bower_components/angular-material/demos/icon,12,1.717,0.006
By number of commits to file,PHP,14,third_party/ui/bower_components/modernizr/test/caniuse_files,12,1.717,0.006
By number of commits to file,PHP,14,third_party/ui/bower_components/jquery/src/css,11,1.574,0.006
By number of commits to file,PHP,14,third_party/ui/bower_components/modernizr/test/js,10,1.431,0.005
By number of commits to file,PHP,14,third_party/ui/bower_components/lodash,9,1.288,0.005
By number of commits to file,PHP,14,third_party/ui/bower_components/angular,9,1.288,0.005
By number of commits to file,PHP,14,third_party/ui/bower_components/d3,9,1.288,0.005
All By number of commits to file,Fujitsu,15,"",644,0.342,0.342
By number of commits to file,Fujitsu,15,pkg,208,32.298,0.111
By number of commits to file,Fujitsu,15,staging/src/k8s.io,190,29.503,0.101
By number of commits to file,Fujitsu,15,staging/src/k8s.io/apiserver,127,19.72,0.068
By number of commits to file,Fujitsu,15,pkg/kubectl,119,18.478,0.063
By number of commits to file,Fujitsu,15,staging/src/k8s.io/apiserver/pkg,107,16.615,0.057
By number of commits to file,Fujitsu,15,pkg/kubectl/cmd,99,15.373,0.053
By number of commits to file,Fujitsu,15,cmd,81,12.578,0.043
By number of commits to file,Fujitsu,15,cmd/kubeadm,75,11.646,0.04
By number of commits to file,Fujitsu,15,cmd/kubeadm/app,71,11.025,0.038
By number of commits to file,Fujitsu,15,cluster,57,8.851,0.03
By number of commits to file,Fujitsu,15,staging/src/k8s.io/client-go,40,6.211,0.021
By number of commits to file,Fujitsu,15,hack,38,5.901,0.02
By number of commits to file,Fujitsu,15,staging/src/k8s.io/apiserver/pkg/endpoints,34,5.28,0.018
By number of commits to file,Fujitsu,15,staging/src/k8s.io/apiserver/pkg/apis/audit,33,5.124,0.018
By number of commits to file,Fujitsu,15,plugin/pkg,31,4.814,0.016
By number of commits to file,Fujitsu,15,plugin/pkg/auth,29,4.503,0.015
By number of commits to file,Fujitsu,15,cluster/openstack,27,4.193,0.014
By number of commits to file,Fujitsu,15,plugin/pkg/auth/authorizer,25,3.882,0.013
By number of commits to file,Fujitsu,15,staging/src/k8s.io/client-go/kubernetes,24,3.727,0.013
By number of commits to file,Fujitsu,15,plugin/pkg/auth/authorizer/rbac,24,3.727,0.013
By number of commits to file,Fujitsu,15,staging/src/k8s.io/client-go/kubernetes/typed,24,3.727,0.013
All By number of commits to file,NotFound,16,"",135,0.072,0.072
By number of commits to file,NotFound,16,pkg,72,53.333,0.038
By number of commits to file,NotFound,16,cluster,32,23.704,0.017
By number of commits to file,NotFound,16,pkg/kubelet,24,17.778,0.013
By number of commits to file,NotFound,16,cluster/addons,17,12.593,0.009
By number of commits to file,NotFound,16,docs,12,8.889,0.006
By number of commits to file,NotFound,16,pkg/controller,12,8.889,0.006
By number of commits to file,NotFound,16,cluster/addons/fluentd-elasticsearch,11,8.148,0.006
By number of commits to file,NotFound,16,pkg/kubectl,10,7.407,0.005
By number of commits to file,NotFound,16,pkg/kubelet/dockertools,10,7.407,0.005
By number of commits to file,NotFound,16,cluster/ubuntu,9,6.667,0.005
By number of commits to file,NotFound,16,test,7,5.185,0.004
By number of commits to file,NotFound,16,docs/user-guide,7,5.185,0.004
By number of commits to file,NotFound,16,test/e2e,6,4.444,0.003
By number of commits to file,NotFound,16,pkg/util,6,4.444,0.003
By number of commits to file,NotFound,16,pkg/kubelet/container,6,4.444,0.003
By number of commits to file,NotFound,16,pkg/cloudprovider,5,3.704,0.003
By number of commits to file,NotFound,16,pkg/api,5,3.704,0.003
By number of commits to file,NotFound,16,pkg/cloudprovider/providers,5,3.704,0.003
By number of commits to file,NotFound,16,pkg/volume,4,2.963,0.002
By number of commits to file,NotFound,16,pkg/controller/deployment,4,2.963,0.002
By number of commits to file,NotFound,16,cluster/ubuntu/master,4,2.963,0.002
By number of commits to file,NotFound,16,pkg/cloudprovider/providers/aws,4,2.963,0.002
By number of commits to file,NotFound,16,cluster/ubuntu/master/init_conf,4,2.963,0.002
By number of commits to file,NotFound,16,staging,3,2.222,0.002
By number of commits to file,NotFound,16,cmd,3,2.222,0.002
All By number of commits to file,(Unknown),17,"",303,0.161,0.161
By number of commits to file,(Unknown),17,pkg,193,63.696,0.103
By number of commits to file,(Unknown),17,pkg/kubectl,51,16.832,0.027
By number of commits to file,(Unknown),17,pkg/kubelet,48,15.842,0.026
By number of commits to file,(Unknown),17,pkg/kubectl/cmd,36,11.881,0.019
By number of commits to file,(Unknown),17,pkg/controller,31,10.231,0.016
By number of commits to file,(Unknown),17,staging/src/k8s.io,25,8.251,0.013
By number of commits to file,(Unknown),17,pkg/cloudprovider/providers,22,7.261,0.012
By number of commits to file,(Unknown),17,cmd,21,6.931,0.011
By number of commits to file,(Unknown),17,pkg/volume,20,6.601,0.011
By number of commits to file,(Unknown),17,test,17,5.611,0.009
By number of commits to file,(Unknown),17,pkg/cloudprovider/providers/azure,14,4.62,0.007
By number of commits to file,(Unknown),17,examples,10,3.3,0.005
By number of commits to file,(Unknown),17,staging/src/k8s.io/apiserver,10,3.3,0.005
By number of commits to file,(Unknown),17,plugin,9,2.97,0.005
By number of commits to file,(Unknown),17,cluster,9,2.97,0.005
By number of commits to file,(Unknown),17,staging/src/k8s.io/apiserver/pkg,9,2.97,0.005
By number of commits to file,(Unknown),17,test/e2e,8,2.64,0.004
By number of commits to file,(Unknown),17,plugin/pkg/scheduler,8,2.64,0.004
By number of commits to file,(Unknown),17,pkg/kubectl/plugins,8,2.64,0.004
By number of commits to file,(Unknown),17,cmd/kubeadm/app,7,2.31,0.004
