Order,Company,Index,File/Directory,Number,Percent,PercentAll
By changed lines,Amazon,9,pkg/util/jsonpath/parser_test.go,961,5.82,0.048
By changed lines,Amazon,9,docs/user-guide/kubectl,825,4.997,0.041
By changed lines,Amazon,9,third_party/golang/template/exec.go,633,3.834,0.032
By changed lines,Amazon,9,docs/user-guide/jsonpath.md,439,2.659,0.022
By changed lines,Amazon,9,pkg/kubectl/resource_printer.go,405,2.453,0.02
By changed lines,Amazon,9,docs/user-guide/kubectl/kubectl_get.md,284,1.72,0.014
All By changed lines,Amadeus,10,"",16183,0.807,0.807
By changed lines,Amadeus,10,pkg,11072,68.417,0.552
By changed lines,Amadeus,10,pkg/volume/downwardapi,6084,37.595,0.304
By changed lines,Amadeus,10,pkg/volume/downwardapi/downwardapi_test.go,3971,24.538,0.198
By changed lines,Amadeus,10,api/swagger-spec/v1.json,2492,15.399,0.124
By changed lines,Amadeus,10,pkg/api,2269,14.021,0.113
By changed lines,Amadeus,10,pkg/volume/downwardapi/downwardapi.go,2113,13.057,0.105
By changed lines,Amadeus,10,docs,1472,9.096,0.073
By changed lines,Amadeus,10,docs/user-guide,1202,7.428,0.06
By changed lines,Amadeus,10,pkg/expapi,1176,7.267,0.059
By changed lines,Amadeus,10,pkg/kubectl,1093,6.754,0.055
By changed lines,Amadeus,10,pkg/kubectl/stop_test.go,1086,6.711,0.054
By changed lines,Amadeus,10,pkg/api/validation,1005,6.21,0.05
By changed lines,Amadeus,10,pkg/api/v1,929,5.741,0.046
By changed lines,Amadeus,10,pkg/expapi/v1,923,5.704,0.046
By changed lines,Amadeus,10,cluster,768,4.746,0.038
By changed lines,Amadeus,10,cluster/libvirt-coreos,756,4.672,0.038
By changed lines,Amadeus,10,pkg/api/validation/validation_test.go,711,4.393,0.035
By changed lines,Amadeus,10,pkg/expapi/v1/conversion_generated.go,694,4.288,0.035
By changed lines,Amadeus,10,pkg/api/v1/conversion_generated.go,669,4.134,0.033
By changed lines,Amadeus,10,docs/user-guide/downward-api/volume,588,3.633,0.029
By changed lines,Amadeus,10,docs/user-guide/downward-api/volume/README.md,531,3.281,0.026
All By changed lines,CoreOS,11,"",9545,0.476,0.476
By changed lines,CoreOS,11,pkg,4936,51.713,0.246
By changed lines,CoreOS,11,pkg/kubelet,4646,48.675,0.232
By changed lines,CoreOS,11,plugin/pkg/auth/authenticator/token/oidc,3226,33.798,0.161
By changed lines,CoreOS,11,pkg/kubelet/rkt,3178,33.295,0.159
By changed lines,CoreOS,11,pkg/kubelet/rkt/rkt.go,2788,29.209,0.139
By changed lines,CoreOS,11,plugin/pkg/auth/authenticator/token/oidc/oidc_test.go,2546,26.674,0.127
By changed lines,CoreOS,11,pkg/kubelet/dockertools,1030,10.791,0.051
By changed lines,CoreOS,11,docs,900,9.429,0.045
By changed lines,CoreOS,11,docs/getting-started-guides,681,7.135,0.034
By changed lines,CoreOS,11,plugin/pkg/auth/authenticator/token/oidc/oidc.go,680,7.124,0.034
By changed lines,CoreOS,11,pkg/kubelet/dockertools/manager.go,515,5.395,0.026
By changed lines,CoreOS,11,pkg/kubelet/dockertools/manager_test.go,505,5.291,0.025
By changed lines,CoreOS,11,docs/getting-started-guides/rkt/README.md,349,3.656,0.017
By changed lines,CoreOS,11,docs/getting-started-guides/coreos.md,332,3.478,0.017
By changed lines,CoreOS,11,pkg/kubelet/container,318,3.332,0.016
By changed lines,CoreOS,11,hack,300,3.143,0.015
By changed lines,CoreOS,11,hack/verify-flags/known-flags.txt,279,2.923,0.014
By changed lines,CoreOS,11,pkg/kubelet/container/image_puller.go,241,2.525,0.012
All By changed lines,Slack,12,"",6856,0.342,0.342
By changed lines,Slack,12,pkg,6451,94.093,0.322
By changed lines,Slack,12,pkg/proxy,5334,77.8,0.266
By changed lines,Slack,12,pkg/proxy/iptables,4286,62.515,0.214
By changed lines,Slack,12,pkg/proxy/iptables/proxier.go,3931,57.337,0.196
By changed lines,Slack,12,pkg/util/iptables,1117,16.292,0.056
By changed lines,Slack,12,pkg/util/iptables/iptables.go,1113,16.234,0.056
By changed lines,Slack,12,pkg/proxy/userspace,682,9.947,0.034
By changed lines,Slack,12,pkg/proxy/userspace/proxier.go,454,6.622,0.023
By changed lines,Slack,12,cmd/kube-proxy/app/server.go,371,5.411,0.019
By changed lines,Slack,12,pkg/proxy/iptables/proxier_test.go,355,5.178,0.018
By changed lines,Slack,12,pkg/proxy/service_port_name.go,130,1.896,0.006
By changed lines,Slack,12,pkg/proxy/proxier_test.go,129,1.882,0.006
All By changed lines,DrEd Online Doctor,13,"",4908,0.245,0.245
By changed lines,DrEd Online Doctor,13,api/swagger-spec/v1.json,4347,88.57,0.217
By changed lines,DrEd Online Doctor,13,docs,422,8.598,0.021
By changed lines,DrEd Online Doctor,13,docs/getting-started-guides,408,8.313,0.02
By changed lines,DrEd Online Doctor,13,docs/getting-started-guides/coreos/azure/cloud_config_templates,406,8.272,0.02
By changed lines,DrEd Online Doctor,13,docs/getting-started-guides/coreos/azure/cloud_config_templates/kubernetes-cluster-main-nodes-template.yml,377,7.681,0.019
By changed lines,DrEd Online Doctor,13,pkg,89,1.813,0.004
All By changed lines,NotFound,14,"",4691,0.234,0.234
By changed lines,NotFound,14,pkg,4411,94.031,0.22
By changed lines,NotFound,14,pkg/kubelet,1549,33.021,0.077
By changed lines,NotFound,14,pkg/util,1508,32.147,0.075
By changed lines,NotFound,14,pkg/kubelet/dockertools,1428,30.441,0.071
By changed lines,NotFound,14,pkg/kubelet/dockertools/manager_test.go,877,18.695,0.044
By changed lines,NotFound,14,pkg/util/backoff_test.go,759,16.18,0.038
By changed lines,NotFound,14,pkg/kubectl,724,15.434,0.036
By changed lines,NotFound,14,pkg/util/backoff.go,549,11.703,0.027
By changed lines,NotFound,14,pkg/credentialprovider,504,10.744,0.025
By changed lines,NotFound,14,pkg/kubectl/describe.go,471,10.041,0.023
By changed lines,NotFound,14,pkg/kubelet/dockertools/manager.go,412,8.783,0.021
By changed lines,NotFound,14,pkg/credentialprovider/config.go,295,6.289,0.015
By changed lines,NotFound,14,docs,260,5.543,0.013
By changed lines,NotFound,14,docs/user-guide,257,5.479,0.013
By changed lines,NotFound,14,pkg/kubectl/describe_test.go,253,5.393,0.013
By changed lines,NotFound,14,docs/user-guide/prereqs.md,185,3.944,0.009
By changed lines,NotFound,14,pkg/util/clock_test.go,169,3.603,0.008
By changed lines,NotFound,14,pkg/credentialprovider/config_test.go,131,2.793,0.007
By changed lines,NotFound,14,pkg/kubelet/dockertools/docker_test.go,120,2.558,0.006
By changed lines,NotFound,14,pkg/volume/glusterfs/glusterfs.go,104,2.217,0.005
By changed lines,NotFound,14,pkg/credentialprovider/keyring.go,78,1.663,0.004
All By changed lines,Docker,15,"",4627,0.231,0.231
By changed lines,Docker,15,docs,2715,58.677,0.135
By changed lines,Docker,15,docs/getting-started-guides,1822,39.378,0.091
By changed lines,Docker,15,docs/getting-started-guides/docker-multinode,1435,31.014,0.072
By changed lines,Docker,15,cluster,885,19.127,0.044
By changed lines,Docker,15,cluster/ubuntu,861,18.608,0.043
By changed lines,Docker,15,docs/admin,764,16.512,0.038
By changed lines,Docker,15,docs/getting-started-guides/docker-multinode/master.sh,717,15.496,0.036
By changed lines,Docker,15,docs/getting-started-guides/docker-multinode/worker.sh,689,14.891,0.034
By changed lines,Docker,15,docs/admin/garbage-collection.md,677,14.632,0.034
By changed lines,Docker,15,cluster/ubuntu/util.sh,622,13.443,0.031
By changed lines,Docker,15,test,367,7.932,0.018
By changed lines,Docker,15,pkg/kubelet/dockertools,360,7.78,0.018
By changed lines,Docker,15,pkg/kubelet/dockertools/docker_test.go,302,6.527,0.015
By changed lines,Docker,15,test/images,279,6.03,0.014
By changed lines,Docker,15,test/images/mount-tester,277,5.987,0.014
By changed lines,Docker,15,test/images/mount-tester/mt.go,276,5.965,0.014
By changed lines,Docker,15,contrib/ansible,273,5.9,0.014
By changed lines,Docker,15,docs/getting-started-guides/ubuntu.md,230,4.971,0.011
By changed lines,Docker,15,contrib/ansible/roles,205,4.431,0.01
By changed lines,Docker,15,contrib/ansible/roles/kubernetes-addons,151,3.263,0.008
By changed lines,Docker,15,contrib/ansible/roles/kubernetes-addons/tasks,147,3.177,0.007
By changed lines,Docker,15,docs/getting-started-guides/docker-multinode.md,145,3.134,0.007
All By number of commits to file,All,0,"",13026,100.0,100.0
All By number of commits to file,Google,1,"",8033,61.669,61.669
By number of commits to file,Google,1,pkg,3259,40.57,25.019
By number of commits to file,Google,1,docs,2363,29.416,18.141
By number of commits to file,Google,1,docs/user-guide,895,11.142,6.871
By number of commits to file,Google,1,pkg/registry,575,7.158,4.414
By number of commits to file,Google,1,test,493,6.137,3.785
By number of commits to file,Google,1,contrib,484,6.025,3.716
By number of commits to file,Google,1,pkg/kubectl,448,5.577,3.439
By number of commits to file,Google,1,pkg/client,402,5.004,3.086
By number of commits to file,Google,1,examples,393,4.892,3.017
By number of commits to file,Google,1,docs/getting-started-guides,379,4.718,2.91
By number of commits to file,Google,1,test/e2e,366,4.556,2.81
By number of commits to file,Google,1,pkg/api,349,4.345,2.679
By number of commits to file,Google,1,pkg/kubelet,331,4.121,2.541
By number of commits to file,Google,1,cluster,318,3.959,2.441
By number of commits to file,Google,1,docs/user-guide/kubectl,314,3.909,2.411
By number of commits to file,Google,1,pkg/kubectl/cmd,272,3.386,2.088
By number of commits to file,Google,1,pkg/controller,235,2.925,1.804
By number of commits to file,Google,1,pkg/client/unversioned,221,2.751,1.697
By number of commits to file,Google,1,docs/admin,220,2.739,1.689
By number of commits to file,Google,1,docs/design,214,2.664,1.643
By number of commits to file,Google,1,hack,208,2.589,1.597
By number of commits to file,Google,1,docs/devel,204,2.54,1.566
By number of commits to file,Google,1,cmd,202,2.515,1.551
By number of commits to file,Google,1,plugin,186,2.315,1.428
By number of commits to file,Google,1,plugin/pkg,180,2.241,1.382
All By number of commits to file,Red Hat,2,"",2013,15.454,15.454
By number of commits to file,Red Hat,2,pkg,905,44.958,6.948
By number of commits to file,Red Hat,2,docs,285,14.158,2.188
By number of commits to file,Red Hat,2,contrib,282,14.009,2.165
By number of commits to file,Red Hat,2,pkg/volume,161,7.998,1.236
By number of commits to file,Red Hat,2,contrib/mesos,145,7.203,1.113
By number of commits to file,Red Hat,2,docs/user-guide,140,6.955,1.075
By number of commits to file,Red Hat,2,pkg/api,131,6.508,1.006
By number of commits to file,Red Hat,2,pkg/kubectl,128,6.359,0.983
By number of commits to file,Red Hat,2,hack,116,5.763,0.891
By number of commits to file,Red Hat,2,cmd,110,5.464,0.844
By number of commits to file,Red Hat,2,test,108,5.365,0.829
By number of commits to file,Red Hat,2,contrib/mesos/pkg,108,5.365,0.829
By number of commits to file,Red Hat,2,pkg/client,104,5.166,0.798
By number of commits to file,Red Hat,2,docs/user-guide/kubectl,102,5.067,0.783
By number of commits to file,Red Hat,2,pkg/kubelet,100,4.968,0.768
By number of commits to file,Red Hat,2,contrib/ansible,93,4.62,0.714
By number of commits to file,Red Hat,2,cluster,85,4.223,0.653
By number of commits to file,Red Hat,2,test/e2e,77,3.825,0.591
By number of commits to file,Red Hat,2,pkg/kubectl/cmd,76,3.775,0.583
By number of commits to file,Red Hat,2,pkg/controller,71,3.527,0.545
By number of commits to file,Red Hat,2,contrib/ansible/roles,67,3.328,0.514
By number of commits to file,Red Hat,2,pkg/util,61,3.03,0.468
By number of commits to file,Red Hat,2,contrib/mesos/pkg/scheduler,52,2.583,0.399
By number of commits to file,Red Hat,2,examples,51,2.534,0.392
By number of commits to file,Red Hat,2,pkg/client/unversioned,49,2.434,0.376
All By number of commits to file,Kismatic,3,"",866,6.648,6.648
By number of commits to file,Kismatic,3,third_party/ui/bower_components,700,80.831,5.374
By number of commits to file,Kismatic,3,third_party/ui/bower_components/angular-material,301,34.758,2.311
By number of commits to file,Kismatic,3,third_party/ui/bower_components/angular-material/modules,277,31.986,2.127
By number of commits to file,Kismatic,3,third_party/ui/bower_components/angular-material/modules/js,188,21.709,1.443
By number of commits to file,Kismatic,3,www,160,18.476,1.228
By number of commits to file,Kismatic,3,third_party/ui/bower_components/modernizr,141,16.282,1.082
By number of commits to file,Kismatic,3,www/master,112,12.933,0.86
By number of commits to file,Kismatic,3,third_party/ui/bower_components/modernizr/feature-detects,103,11.894,0.791
By number of commits to file,Kismatic,3,third_party/ui/bower_components/jquery,90,10.393,0.691
By number of commits to file,Kismatic,3,third_party/ui/bower_components/angular-material/modules/closure,88,10.162,0.676
By number of commits to file,Kismatic,3,third_party/ui/bower_components/jquery/src,84,9.7,0.645
By number of commits to file,Kismatic,3,www/master/components,55,6.351,0.422
By number of commits to file,Kismatic,3,www/master/components/dashboard,54,6.236,0.415
By number of commits to file,Kismatic,3,www/app,43,4.965,0.33
By number of commits to file,Kismatic,3,www/master/shared,28,3.233,0.215
By number of commits to file,Kismatic,3,third_party/ui/bower_components/modernizr/test,28,3.233,0.215
By number of commits to file,Kismatic,3,www/app/components/dashboard,25,2.887,0.192
By number of commits to file,Kismatic,3,www/master/components/dashboard/js/modules,19,2.194,0.146
By number of commits to file,Kismatic,3,third_party/ui/bower_components/hammerjs,17,1.963,0.131
By number of commits to file,Kismatic,3,www/app/components/dashboard/views,17,1.963,0.131
By number of commits to file,Kismatic,3,www/master/components/dashboard/views,17,1.963,0.131
All By number of commits to file,Huawei,4,"",506,3.885,3.885
By number of commits to file,Huawei,4,pkg,230,45.455,1.766
By number of commits to file,Huawei,4,docs,168,33.202,1.29
By number of commits to file,Huawei,4,pkg/kubectl,119,23.518,0.914
By number of commits to file,Huawei,4,pkg/kubectl/cmd,87,17.194,0.668
By number of commits to file,Huawei,4,docs/user-guide,72,14.229,0.553
By number of commits to file,Huawei,4,docs/user-guide/kubectl,56,11.067,0.43
By number of commits to file,Huawei,4,cluster,54,10.672,0.415
By number of commits to file,Huawei,4,docs/man/man1,40,7.905,0.307
By number of commits to file,Huawei,4,cluster/centos,30,5.929,0.23
By number of commits to file,Huawei,4,pkg/api,23,4.545,0.177
By number of commits to file,Huawei,4,pkg/kubelet,23,4.545,0.177
By number of commits to file,Huawei,4,docs/getting-started-guides,23,4.545,0.177
By number of commits to file,Huawei,4,plugin/pkg,19,3.755,0.146
By number of commits to file,Huawei,4,pkg/volume,18,3.557,0.138
By number of commits to file,Huawei,4,contrib,16,3.162,0.123
By number of commits to file,Huawei,4,docs/admin,15,2.964,0.115
By number of commits to file,Huawei,4,contrib/completions,12,2.372,0.092
By number of commits to file,Huawei,4,pkg/kubectl/resource,12,2.372,0.092
By number of commits to file,Huawei,4,contrib/completions/bash,12,2.372,0.092
By number of commits to file,Huawei,4,plugin/pkg/scheduler,12,2.372,0.092
By number of commits to file,Huawei,4,contrib/completions/bash/kubectl,12,2.372,0.092
By number of commits to file,Huawei,4,cluster/ubuntu,11,2.174,0.084
By number of commits to file,Huawei,4,pkg/client,10,1.976,0.077
All By number of commits to file,Self,5,"",217,1.666,1.666
By number of commits to file,Self,5,pkg,114,52.535,0.875
