Order,Company,Index,File/Directory,Number,Percent,PercentAll
By number of commits to file,CoreOS,3,hack,27,5.037,0.192
By number of commits to file,CoreOS,3,plugin/pkg/scheduler,27,5.037,0.192
By number of commits to file,CoreOS,3,pkg/storage/etcd3,27,5.037,0.192
By number of commits to file,CoreOS,3,pkg/kubelet/rkt/rkt_test.go,26,4.851,0.184
By number of commits to file,CoreOS,3,cluster/gce/coreos/kube-manifests,25,4.664,0.177
By number of commits to file,CoreOS,3,pkg/registry,23,4.291,0.163
By number of commits to file,CoreOS,3,test,22,4.104,0.156
By number of commits to file,CoreOS,3,federation,21,3.918,0.149
By number of commits to file,CoreOS,3,docs,18,3.358,0.128
By number of commits to file,CoreOS,3,pkg/kubelet/network,17,3.172,0.121
By number of commits to file,CoreOS,3,pkg/client/clientset_generated,16,2.985,0.114
All By number of commits to file,Self,4,"",287,2.036,2.036
By number of commits to file,Self,4,cluster,108,37.631,0.766
By number of commits to file,Self,4,pkg,63,21.951,0.447
By number of commits to file,Self,4,test,48,16.725,0.341
By number of commits to file,Self,4,cluster/images,48,16.725,0.341
By number of commits to file,Self,4,test/e2e,38,13.24,0.27
By number of commits to file,Self,4,cluster/images/hyperkube,38,13.24,0.27
By number of commits to file,Self,4,build,22,7.666,0.156
By number of commits to file,Self,4,cluster/aws,21,7.317,0.149
By number of commits to file,Self,4,docs,20,6.969,0.142
By number of commits to file,Self,4,cluster/addons,19,6.62,0.135
By number of commits to file,Self,4,pkg/cloudprovider/providers,16,5.575,0.114
By number of commits to file,Self,4,pkg/kubelet,15,5.226,0.106
By number of commits to file,Self,4,pkg/volume,15,5.226,0.106
By number of commits to file,Self,4,pkg/cloudprovider/providers/aws,13,4.53,0.092
By number of commits to file,Self,4,pkg/cloudprovider/providers/aws/aws.go,12,4.181,0.085
By number of commits to file,Self,4,hack,10,3.484,0.071
By number of commits to file,Self,4,cluster/saltbase/salt,10,3.484,0.071
By number of commits to file,Self,4,cmd,9,3.136,0.064
By number of commits to file,Self,4,docs/getting-started-guides,9,3.136,0.064
By number of commits to file,Self,4,cluster/addons/dns,9,3.136,0.064
By number of commits to file,Self,4,cluster/images/hyperkube/addons,9,3.136,0.064
By number of commits to file,Self,4,docs/getting-started-guides/docker-multinode,8,2.787,0.057
By number of commits to file,Self,4,cluster/aws/util.sh,8,2.787,0.057
All By number of commits to file,Huawei,5,"",247,1.753,1.753
By number of commits to file,Huawei,5,federation,119,48.178,0.844
By number of commits to file,Huawei,5,pkg,50,20.243,0.355
By number of commits to file,Huawei,5,federation/apis,37,14.98,0.263
By number of commits to file,Huawei,5,federation/apis/federation,32,12.955,0.227
By number of commits to file,Huawei,5,plugin,31,12.551,0.22
By number of commits to file,Huawei,5,plugin/pkg,29,11.741,0.206
By number of commits to file,Huawei,5,federation/cmd,29,11.741,0.206
By number of commits to file,Huawei,5,plugin/pkg/scheduler,26,10.526,0.184
By number of commits to file,Huawei,5,federation/client,25,10.121,0.177
By number of commits to file,Huawei,5,federation/client/clientset_generated,24,9.717,0.17
By number of commits to file,Huawei,5,pkg/api,23,9.312,0.163
By number of commits to file,Huawei,5,test,21,8.502,0.149
By number of commits to file,Huawei,5,federation/cmd/federated-apiserver,20,8.097,0.142
By number of commits to file,Huawei,5,federation/pkg,18,7.287,0.128
By number of commits to file,Huawei,5,federation/cmd/federated-apiserver/app,17,6.883,0.121
By number of commits to file,Huawei,5,federation/apis/federation/v1alpha1,17,6.883,0.121
By number of commits to file,Huawei,5,plugin/pkg/scheduler/algorithm,16,6.478,0.114
By number of commits to file,Huawei,5,pkg/kubectl,12,4.858,0.085
By number of commits to file,Huawei,5,federation/pkg/federated-controller,12,4.858,0.085
By number of commits to file,Huawei,5,federation/client/clientset_generated/federation_internalclientset,12,4.858,0.085
By number of commits to file,Huawei,5,federation/client/clientset_generated/federation_release_1_3,12,4.858,0.085
By number of commits to file,Huawei,5,test/e2e_node,11,4.453,0.078
By number of commits to file,Huawei,5,federation/registry/cluster,10,4.049,0.071
By number of commits to file,Huawei,5,plugin/pkg/scheduler/algorithm/predicates,10,4.049,0.071
All By number of commits to file,Docker,6,"",163,1.157,1.157
By number of commits to file,Docker,6,pkg,135,82.822,0.958
By number of commits to file,Docker,6,pkg/kubelet,59,36.196,0.419
By number of commits to file,Docker,6,pkg/kubelet/dockertools,36,22.086,0.255
By number of commits to file,Docker,6,pkg/util,20,12.27,0.142
By number of commits to file,Docker,6,cmd,15,9.202,0.106
By number of commits to file,Docker,6,pkg/kubectl,11,6.748,0.078
By number of commits to file,Docker,6,pkg/kubectl/cmd,10,6.135,0.071
By number of commits to file,Docker,6,pkg/client,9,5.521,0.064
By number of commits to file,Docker,6,pkg/registry,9,5.521,0.064
By number of commits to file,Docker,6,pkg/kubelet/container,8,4.908,0.057
By number of commits to file,Docker,6,pkg/client/restclient,8,4.908,0.057
By number of commits to file,Docker,6,pkg/kubelet/dockertools/manager.go,7,4.294,0.05
By number of commits to file,Docker,6,contrib,6,3.681,0.043
By number of commits to file,Docker,6,plugin,5,3.067,0.035
By number of commits to file,Docker,6,pkg/controller,5,3.067,0.035
By number of commits to file,Docker,6,contrib/mesos,5,3.067,0.035
By number of commits to file,Docker,6,pkg/runtime,5,3.067,0.035
By number of commits to file,Docker,6,pkg/api,5,3.067,0.035
By number of commits to file,Docker,6,pkg/controller/node,5,3.067,0.035
By number of commits to file,Docker,6,pkg/kubelet/dockertools/manager_test.go,5,3.067,0.035
By number of commits to file,Docker,6,pkg/kubectl/cmd/config,5,3.067,0.035
By number of commits to file,Docker,6,plugin/pkg,4,2.454,0.028
By number of commits to file,Docker,6,cmd/kubelet,4,2.454,0.028
By number of commits to file,Docker,6,pkg/kubelet/kubelet_test.go,4,2.454,0.028
By number of commits to file,Docker,6,pkg/kubelet/util,4,2.454,0.028
All By number of commits to file,eBay,7,"",128,0.908,0.908
By number of commits to file,eBay,7,pkg,51,39.844,0.362
By number of commits to file,eBay,7,federation,46,35.938,0.326
By number of commits to file,eBay,7,federation/pkg,37,28.906,0.263
By number of commits to file,eBay,7,federation/pkg/federation-controller,35,27.344,0.248
By number of commits to file,eBay,7,federation/pkg/federation-controller/service,30,23.438,0.213
By number of commits to file,eBay,7,test,15,11.719,0.106
By number of commits to file,eBay,7,test/integration,12,9.375,0.085
By number of commits to file,eBay,7,pkg/client,10,7.813,0.071
By number of commits to file,eBay,7,pkg/util,7,5.469,0.05
By number of commits to file,eBay,7,federation/pkg/federation-controller/service/servicecontroller.go,7,5.469,0.05
By number of commits to file,eBay,7,pkg/controller,6,4.688,0.043
By number of commits to file,eBay,7,plugin,5,3.906,0.035
By number of commits to file,eBay,7,federation/cmd,5,3.906,0.035
By number of commits to file,eBay,7,pkg/kubectl,5,3.906,0.035
By number of commits to file,eBay,7,pkg/apiserver,5,3.906,0.035
By number of commits to file,eBay,7,plugin/pkg,5,3.906,0.035
By number of commits to file,eBay,7,federation/cmd/federation-controller-manager,5,3.906,0.035
By number of commits to file,eBay,7,pkg/client/unversioned,5,3.906,0.035
By number of commits to file,eBay,7,federation/cmd/federation-controller-manager/app,5,3.906,0.035
By number of commits to file,eBay,7,federation/pkg/federation-controller/service/dns.go,5,3.906,0.035
By number of commits to file,eBay,7,build,4,3.125,0.028
By number of commits to file,eBay,7,pkg/kubelet,4,3.125,0.028
By number of commits to file,eBay,7,federation/pkg/federation-controller/cluster,4,3.125,0.028
By number of commits to file,eBay,7,federation/pkg/federation-controller/service/service_helper.go,4,3.125,0.028
By number of commits to file,eBay,7,federation/pkg/federation-controller/service/endpoint_helper.go,4,3.125,0.028
All By number of commits to file,Apache,8,"",115,0.816,0.816
By number of commits to file,Apache,8,test,108,93.913,0.766
By number of commits to file,Apache,8,test/e2e,106,92.174,0.752
By number of commits to file,Apache,8,test/e2e/framework,6,5.217,0.043
By number of commits to file,Apache,8,hack,4,3.478,0.028
By number of commits to file,Apache,8,test/e2e/kubectl.go,4,3.478,0.028
By number of commits to file,Apache,8,test/e2e/example_k8petstore.go,3,2.609,0.021
By number of commits to file,Apache,8,test/e2e/examples.go,3,2.609,0.021
By number of commits to file,Apache,8,test/e2e/framework/framework.go,3,2.609,0.021
By number of commits to file,Apache,8,docs,2,1.739,0.014
By number of commits to file,Apache,8,test/images,2,1.739,0.014
By number of commits to file,Apache,8,docs/user-guide,2,1.739,0.014
By number of commits to file,Apache,8,test/e2e/cluster_size_autoscaling.go,2,1.739,0.014
By number of commits to file,Apache,8,test/e2e/kubelet_perf.go,2,1.739,0.014
By number of commits to file,Apache,8,test/e2e/reboot.go,2,1.739,0.014
By number of commits to file,Apache,8,test/e2e/es_cluster_logging.go,2,1.739,0.014
By number of commits to file,Apache,8,test/e2e/mesos.go,2,1.739,0.014
By number of commits to file,Apache,8,test/e2e/pd.go,2,1.739,0.014
By number of commits to file,Apache,8,test/e2e/metrics_grabber_test.go,2,1.739,0.014
By number of commits to file,Apache,8,test/e2e/kubeproxy.go,2,1.739,0.014
By number of commits to file,Apache,8,test/e2e/load.go,2,1.739,0.014
By number of commits to file,Apache,8,test/e2e/daemon_set.go,2,1.739,0.014
By number of commits to file,Apache,8,test/e2e/density.go,2,1.739,0.014
By number of commits to file,Apache,8,test/e2e/service.go,2,1.739,0.014
By number of commits to file,Apache,8,test/e2e/networking.go,2,1.739,0.014
By number of commits to file,Apache,8,test/e2e/cluster_upgrade.go,2,1.739,0.014
All By number of commits to file,Rackspace,9,"",94,0.667,0.667
By number of commits to file,Rackspace,9,pkg,37,39.362,0.263
By number of commits to file,Rackspace,9,docs,37,39.362,0.263
By number of commits to file,Rackspace,9,pkg/kubectl,37,39.362,0.263
By number of commits to file,Rackspace,9,pkg/kubectl/cmd,34,36.17,0.241
By number of commits to file,Rackspace,9,docs/man/man1,19,20.213,0.135
By number of commits to file,Rackspace,9,docs/user-guide/kubectl,18,19.149,0.128
By number of commits to file,Rackspace,9,hack,17,18.085,0.121
By number of commits to file,Rackspace,9,hack/testdata/recursive,12,12.766,0.085
By number of commits to file,Rackspace,9,pkg/kubectl/cmd/rollout,8,8.511,0.057
By number of commits to file,Rackspace,9,hack/test-cmd.sh,5,5.319,0.035
By number of commits to file,Rackspace,9,pkg/kubectl/cmd/get.go,4,4.255,0.028
By number of commits to file,Rackspace,9,pkg/kubectl/resource,3,3.191,0.021
By number of commits to file,Rackspace,9,hack/testdata/recursive/pod,3,3.191,0.021
By number of commits to file,Rackspace,9,hack/testdata/recursive/deployment,3,3.191,0.021
By number of commits to file,Rackspace,9,hack/testdata/recursive/rc,3,3.191,0.021
By number of commits to file,Rackspace,9,hack/testdata/recursive/pod-modify,3,3.191,0.021
By number of commits to file,Rackspace,9,pkg/kubectl/cmd/util,2,2.128,0.014
By number of commits to file,Rackspace,9,pkg/kubectl/resource/builder.go,2,2.128,0.014
By number of commits to file,Rackspace,9,pkg/kubectl/cmd/patch.go,2,2.128,0.014
By number of commits to file,Rackspace,9,pkg/kubectl/cmd/scale.go,2,2.128,0.014
By number of commits to file,Rackspace,9,pkg/kubectl/cmd/convert.go,2,2.128,0.014
By number of commits to file,Rackspace,9,pkg/kubectl/cmd/expose.go,2,2.128,0.014
All By number of commits to file,Canonical,10,"",93,0.66,0.66
By number of commits to file,Canonical,10,cluster,91,97.849,0.646
By number of commits to file,Canonical,10,cluster/juju,90,96.774,0.639
By number of commits to file,Canonical,10,cluster/juju/charms/trusty,53,56.989,0.376
By number of commits to file,Canonical,10,cluster/juju/layers/kubernetes,30,32.258,0.213
By number of commits to file,Canonical,10,cluster/juju/charms/trusty/kubernetes-master,28,30.108,0.199
By number of commits to file,Canonical,10,cluster/juju/charms/trusty/kubernetes,24,25.806,0.17
By number of commits to file,Canonical,10,cluster/juju/layers/kubernetes/files/guestbook-example,12,12.903,0.085
By number of commits to file,Canonical,10,cluster/juju/charms/trusty/kubernetes-master/hooks,10,10.753,0.071
By number of commits to file,Canonical,10,cluster/juju/charms/trusty/kubernetes/hooks,9,9.677,0.064
By number of commits to file,Canonical,10,cluster/juju/layers/kubernetes/templates,5,5.376,0.035
By number of commits to file,Canonical,10,cluster/juju/charms/trusty/kubernetes-master/files,5,5.376,0.035
By number of commits to file,Canonical,10,cluster/juju/layers/kubernetes/README.md,3,3.226,0.021
By number of commits to file,Canonical,10,cluster/juju/layers/kubernetes/actions/guestbook-example,3,3.226,0.021
By number of commits to file,Canonical,10,cluster/juju/charms/trusty/kubernetes/files,3,3.226,0.021
By number of commits to file,Canonical,10,cluster/juju/util.sh,2,2.151,0.014
By number of commits to file,Canonical,10,cluster/juju/bundles,2,2.151,0.014
By number of commits to file,Canonical,10,cluster/juju/identify-leaders.py,2,2.151,0.014
By number of commits to file,Canonical,10,cluster/juju/bundles/local.yaml,2,2.151,0.014
By number of commits to file,Canonical,10,cluster/juju/layers/kubernetes/reactive,2,2.151,0.014
By number of commits to file,Canonical,10,cluster/juju/layers/kubernetes/templates/skydns-rc.yml,2,2.151,0.014
By number of commits to file,Canonical,10,cluster/juju/layers/kubernetes/reactive/k8s.py,2,2.151,0.014
All By number of commits to file,IBM,11,"",83,0.589,0.589
By number of commits to file,IBM,11,docs,50,60.241,0.355
By number of commits to file,IBM,11,docs/design,27,32.53,0.192
By number of commits to file,IBM,11,docs/devel,22,26.506,0.156
By number of commits to file,IBM,11,examples,14,16.867,0.099
By number of commits to file,IBM,11,examples/spark,12,14.458,0.085
By number of commits to file,IBM,11,pkg,5,6.024,0.035
By number of commits to file,IBM,11,build,4,4.819,0.028
By number of commits to file,IBM,11,examples/spark/spark-gluster,4,4.819,0.028
By number of commits to file,IBM,11,contrib,3,3.614,0.021
By number of commits to file,IBM,11,cluster,3,3.614,0.021
By number of commits to file,IBM,11,contrib/mesos,3,3.614,0.021
By number of commits to file,IBM,11,docs/devel/development.md,3,3.614,0.021
By number of commits to file,IBM,11,contrib/mesos/pkg,3,3.614,0.021
By number of commits to file,IBM,11,hack,2,2.41,0.014
By number of commits to file,IBM,11,pkg/apiserver,2,2.41,0.014
By number of commits to file,IBM,11,pkg/kubectl,2,2.41,0.014
By number of commits to file,IBM,11,build/common.sh,2,2.41,0.014
By number of commits to file,IBM,11,build/README.md,2,2.41,0.014
By number of commits to file,IBM,11,cluster/vagrant,2,2.41,0.014
By number of commits to file,IBM,11,docs/devel/kubectl-conventions.md,2,2.41,0.014
By number of commits to file,IBM,11,api,1,1.205,0.007
By number of commits to file,IBM,11,hooks,1,1.205,0.007
By number of commits to file,IBM,11,hack/local-up-cluster.sh,1,1.205,0.007
By number of commits to file,IBM,11,api/swagger-spec,1,1.205,0.007
By number of commits to file,IBM,11,examples/cassandra,1,1.205,0.007
All By number of commits to file,Caicloud,12,"",78,0.553,0.553
By number of commits to file,Caicloud,12,pkg,54,69.231,0.383
By number of commits to file,Caicloud,12,pkg/controller,41,52.564,0.291
By number of commits to file,Caicloud,12,pkg/controller/node,14,17.949,0.099
By number of commits to file,Caicloud,12,cmd,10,12.821,0.071
By number of commits to file,Caicloud,12,pkg/client/cache,7,8.974,0.05
By number of commits to file,Caicloud,12,cluster,6,7.692,0.043
By number of commits to file,Caicloud,12,cmd/kube-controller-manager/app,6,7.692,0.043
By number of commits to file,Caicloud,12,pkg/controller/node/nodecontroller.go,5,6.41,0.035
By number of commits to file,Caicloud,12,cmd/integration/integration.go,4,5.128,0.028
By number of commits to file,Caicloud,12,pkg/controller/framework,4,5.128,0.028
By number of commits to file,Caicloud,12,pkg/controller/replication,4,5.128,0.028
By number of commits to file,Caicloud,12,cmd/kube-controller-manager/app/controllermanager.go,4,5.128,0.028
By number of commits to file,Caicloud,12,contrib,3,3.846,0.021
By number of commits to file,Caicloud,12,pkg/apis,3,3.846,0.021
By number of commits to file,Caicloud,12,contrib/mesos,3,3.846,0.021
By number of commits to file,Caicloud,12,pkg/registry,3,3.846,0.021
By number of commits to file,Caicloud,12,pkg/apis/componentconfig,3,3.846,0.021
By number of commits to file,Caicloud,12,contrib/mesos/pkg,3,3.846,0.021
By number of commits to file,Caicloud,12,pkg/controller/gc,3,3.846,0.021
By number of commits to file,Caicloud,12,pkg/controller/endpoint,3,3.846,0.021
By number of commits to file,Caicloud,12,pkg/controller/daemon,3,3.846,0.021
By number of commits to file,Caicloud,12,pkg/controller/job,3,3.846,0.021
All By number of commits to file,Clarifai,13,"",61,0.433,0.433
By number of commits to file,Clarifai,13,pkg,50,81.967,0.355
By number of commits to file,Clarifai,13,pkg/cloudprovider/providers/aws,16,26.23,0.114
By number of commits to file,Clarifai,13,pkg/credentialprovider,12,19.672,0.085
By number of commits to file,Clarifai,13,pkg/kubelet,10,16.393,0.071
By number of commits to file,Clarifai,13,pkg/cloudprovider/providers/aws/aws.go,8,13.115,0.057
By number of commits to file,Clarifai,13,pkg/cloudprovider/providers/aws/aws_test.go,7,11.475,0.05
By number of commits to file,Clarifai,13,pkg/credentialprovider/aws,6,9.836,0.043
By number of commits to file,Clarifai,13,pkg/api,5,8.197,0.035
By number of commits to file,Clarifai,13,plugin,4,6.557,0.028
By number of commits to file,Clarifai,13,pkg/kubectl,4,6.557,0.028
By number of commits to file,Clarifai,13,plugin/pkg/scheduler,4,6.557,0.028
By number of commits to file,Clarifai,13,pkg/credentialprovider/aws/aws_credentials.go,4,6.557,0.028
By number of commits to file,Clarifai,13,docs,3,4.918,0.021
By number of commits to file,Clarifai,13,cmd/kubelet/app,3,4.918,0.021
By number of commits to file,Clarifai,13,pkg/kubelet/dockertools,3,4.918,0.021
By number of commits to file,Clarifai,13,plugin/pkg/scheduler/algorithm/predicates,3,4.918,0.021
By number of commits to file,Clarifai,13,pkg/apis,2,3.279,0.014
By number of commits to file,Clarifai,13,pkg/kubectl/resource_printer.go,2,3.279,0.014
By number of commits to file,Clarifai,13,pkg/apis/componentconfig,2,3.279,0.014
All By number of commits to file,Net EASE 网易有态度,14,"",61,0.433,0.433
By number of commits to file,Net EASE 网易有态度,14,pkg,41,67.213,0.291
By number of commits to file,Net EASE 网易有态度,14,pkg/kubectl,23,37.705,0.163
By number of commits to file,Net EASE 网易有态度,14,pkg/kubectl/cmd,14,22.951,0.099
By number of commits to file,Net EASE 网易有态度,14,docs,12,19.672,0.085
By number of commits to file,Net EASE 网易有态度,14,cmd,5,8.197,0.035
By number of commits to file,Net EASE 网易有态度,14,docs/user-guide/kubectl,5,8.197,0.035
By number of commits to file,Net EASE 网易有态度,14,pkg/genericapiserver,4,6.557,0.028
By number of commits to file,Net EASE 网易有态度,14,pkg/proxy/userspace,4,6.557,0.028
By number of commits to file,Net EASE 网易有态度,14,docs/man,3,4.918,0.021
By number of commits to file,Net EASE 网易有态度,14,cmd/kube-apiserver,3,4.918,0.021
By number of commits to file,Net EASE 网易有态度,14,pkg/storage,3,4.918,0.021
By number of commits to file,Net EASE 网易有态度,14,pkg/kubectl/resource_printer.go,3,4.918,0.021
By number of commits to file,Net EASE 网易有态度,14,pkg/genericapiserver/genericapiserver.go,3,4.918,0.021
By number of commits to file,Net EASE 网易有态度,14,docs/man/man1,3,4.918,0.021
By number of commits to file,Net EASE 网易有态度,14,cmd/kube-apiserver/app,3,4.918,0.021
By number of commits to file,Net EASE 网易有态度,14,pkg/storage/etcd,3,4.918,0.021
By number of commits to file,Net EASE 网易有态度,14,pkg/kubectl/cmd/cmd_test.go,3,4.918,0.021
By number of commits to file,Net EASE 网易有态度,14,docs/user-guide/kubectl/kubectl_expose.md,3,4.918,0.021
By number of commits to file,Net EASE 网易有态度,14,pkg/kubectl/cmd/expose.go,3,4.918,0.021
By number of commits to file,Net EASE 网易有态度,14,pkg/util,2,3.279,0.014
By number of commits to file,Net EASE 网易有态度,14,cmd/kubelet,2,3.279,0.014
By number of commits to file,Net EASE 网易有态度,14,docs/yaml,2,3.279,0.014
By number of commits to file,Net EASE 网易有态度,14,docs/admin,2,3.279,0.014
All By number of commits to file,Spec Deas HR Consulting,15,"",61,0.433,0.433
By number of commits to file,Spec Deas HR Consulting,15,docs/yaml/kubectl,53,86.885,0.376
By number of commits to file,Spec Deas HR Consulting,15,hack,5,8.197,0.035
By number of commits to file,Spec Deas HR Consulting,15,hack/lib,2,3.279,0.014
By number of commits to file,Spec Deas HR Consulting,15,docs/yaml/kubectl/kubectl_get.yaml,2,3.279,0.014
By number of commits to file,Spec Deas HR Consulting,15,docs/yaml/kubectl/kubectl_explain.yaml,2,3.279,0.014
By number of commits to file,Spec Deas HR Consulting,15,docs/yaml/kubectl/kubectl_replace.yaml,2,3.279,0.014
By number of commits to file,Spec Deas HR Consulting,15,docs/yaml/kubectl/kubectl_autoscale.yaml,2,3.279,0.014
By number of commits to file,Spec Deas HR Consulting,15,docs/yaml/kubectl/kubectl_delete.yaml,2,3.279,0.014
By number of commits to file,Spec Deas HR Consulting,15,docs/yaml/kubectl/kubectl_convert.yaml,2,3.279,0.014
By number of commits to file,Spec Deas HR Consulting,15,docs/yaml/kubectl/kubectl_run.yaml,2,3.279,0.014
By number of commits to file,Spec Deas HR Consulting,15,docs/yaml/kubectl/kubectl_rolling-update.yaml,2,3.279,0.014
By number of commits to file,Spec Deas HR Consulting,15,docs/yaml/kubectl/kubectl_scale.yaml,2,3.279,0.014
By number of commits to file,Spec Deas HR Consulting,15,docs/yaml/kubectl/kubectl_create.yaml,2,3.279,0.014
By number of commits to file,Spec Deas HR Consulting,15,docs/yaml/kubectl/kubectl_stop.yaml,2,3.279,0.014
By number of commits to file,Spec Deas HR Consulting,15,docs/yaml/kubectl/kubectl_annotate.yaml,2,3.279,0.014
By number of commits to file,Spec Deas HR Consulting,15,docs/yaml/kubectl/kubectl_cluster-info.yaml,2,3.279,0.014
By number of commits to file,Spec Deas HR Consulting,15,docs/yaml/kubectl/kubectl_logs.yaml,2,3.279,0.014
By number of commits to file,Spec Deas HR Consulting,15,docs/yaml/kubectl/kubectl_patch.yaml,2,3.279,0.014
By number of commits to file,Spec Deas HR Consulting,15,docs/yaml/kubectl/kubectl_apply.yaml,2,3.279,0.014
By number of commits to file,Spec Deas HR Consulting,15,docs/yaml/kubectl/kubectl_edit.yaml,2,3.279,0.014
By number of commits to file,Spec Deas HR Consulting,15,docs/yaml/kubectl/kubectl_label.yaml,2,3.279,0.014
By number of commits to file,Spec Deas HR Consulting,15,docs/yaml/kubectl/kubectl_expose.yaml,2,3.279,0.014
By number of commits to file,Spec Deas HR Consulting,15,docs/yaml/kubectl/kubectl_describe.yaml,2,3.279,0.014
All By number of commits to file,NotFound,16,"",3,0.021,0.021
By number of commits to file,NotFound,16,cluster/images/hyperkube/Dockerfile,2,66.667,0.014
By number of commits to file,NotFound,16,Vagrantfile,1,33.333,0.007
