Order,Company,Index,File/Directory,Number,Percent,PercentAll
By changed lines,Red Hat,2,api/openapi-spec/v1.json,41765,4.392,0.834
By changed lines,Red Hat,2,pkg/controller,40811,4.291,0.815
By changed lines,Red Hat,2,pkg/client/clientset_generated,40685,4.278,0.813
By changed lines,Red Hat,2,test,29833,3.137,0.596
By changed lines,Red Hat,2,federation/apis/swagger-spec,28511,2.998,0.569
By changed lines,Red Hat,2,pkg/kubectl,28232,2.969,0.564
By changed lines,Red Hat,2,pkg/client/unversioned/testclient,25208,2.651,0.503
By changed lines,Red Hat,2,pkg/genericapiserver,23659,2.488,0.472
By changed lines,Red Hat,2,plugin,21945,2.308,0.438
By changed lines,Red Hat,2,plugin/pkg,21790,2.291,0.435
All By changed lines,Mirantis,3,"",178713,3.569,3.569
By changed lines,Mirantis,3,api,147111,82.317,2.938
By changed lines,Mirantis,3,api/openapi-spec,104070,58.233,2.078
By changed lines,Mirantis,3,api/openapi-spec/swagger.json,67788,37.931,1.354
By changed lines,Mirantis,3,api/swagger-spec,43041,24.084,0.86
By changed lines,Mirantis,3,api/swagger-spec/v1.json,42083,23.548,0.84
By changed lines,Mirantis,3,api/openapi-spec/v1.json,31670,17.721,0.632
By changed lines,Mirantis,3,pkg,18510,10.357,0.37
By changed lines,Mirantis,3,pkg/kubectl,12139,6.792,0.242
By changed lines,Mirantis,3,pkg/kubectl/cmd,11729,6.563,0.234
By changed lines,Mirantis,3,test,10050,5.624,0.201
By changed lines,Mirantis,3,test/e2e,9753,5.457,0.195
By changed lines,Mirantis,3,test/e2e/scheduler_predicates.go,5433,3.04,0.109
By changed lines,Mirantis,3,pkg/kubectl/cmd/testing/fake.go,3644,2.039,0.073
By changed lines,Mirantis,3,pkg/kubectl/cmd/cmd_test.go,3561,1.993,0.071
By changed lines,Mirantis,3,api/openapi-spec/root_swagger.json,2644,1.479,0.053
By changed lines,Mirantis,3,test/e2e/petset.go,2468,1.381,0.049
By changed lines,Mirantis,3,pkg/kubelet,1986,1.111,0.04
By changed lines,Mirantis,3,api/openapi-spec/v1beta1.extensions.json,1968,1.101,0.039
All By changed lines,Weaveworks,4,"",43144,0.862,0.862
By changed lines,Weaveworks,4,api,23764,55.081,0.475
By changed lines,Weaveworks,4,pkg,15228,35.296,0.304
By changed lines,Weaveworks,4,api/openapi-spec,14049,32.563,0.281
By changed lines,Weaveworks,4,pkg/kubeadm,12316,28.546,0.246
By changed lines,Weaveworks,4,api/swagger-spec,9715,22.518,0.194
By changed lines,Weaveworks,4,api/openapi-spec/root_swagger.json,9199,21.322,0.184
By changed lines,Weaveworks,4,api/swagger-spec/v1.json,8068,18.7,0.161
By changed lines,Weaveworks,4,pkg/kubeadm/master,5465,12.667,0.109
By changed lines,Weaveworks,4,api/openapi-spec/v1.json,4850,11.241,0.097
By changed lines,Weaveworks,4,pkg/kubeadm/cmd,4061,9.413,0.081
By changed lines,Weaveworks,4,cmd,3309,7.67,0.066
By changed lines,Weaveworks,4,cmd/kubeadm,2713,6.288,0.054
By changed lines,Weaveworks,4,pkg/kubeadm/cmd/manual.go,2582,5.985,0.052
By changed lines,Weaveworks,4,cmd/kubeadm/app,1932,4.478,0.039
By changed lines,Weaveworks,4,pkg/util/cert,1701,3.943,0.034
By changed lines,Weaveworks,4,pkg/kubeadm/master/apiclient.go,1279,2.964,0.026
By changed lines,Weaveworks,4,pkg/kubeadm/master/pki.go,1164,2.698,0.023
By changed lines,Weaveworks,4,cmd/kubeadm/app/master,1149,2.663,0.023
By changed lines,Weaveworks,4,pkg/kubeadm/master/manifests.go,1129,2.617,0.023
By changed lines,Weaveworks,4,pkg/kubeadm/util,967,2.241,0.019
By changed lines,Weaveworks,4,pkg/kubeadm/node,921,2.135,0.018
By changed lines,Weaveworks,4,pkg/kubeadm/cmd/init.go,770,1.785,0.015
By changed lines,Weaveworks,4,pkg/kubeadm/master/addons.go,733,1.699,0.015
By changed lines,Weaveworks,4,federation,723,1.676,0.014
All By changed lines,Hyper.sh,5,"",35302,0.705,0.705
By changed lines,Hyper.sh,5,pkg,32728,92.709,0.654
By changed lines,Hyper.sh,5,pkg/kubelet,32634,92.442,0.652
By changed lines,Hyper.sh,5,pkg/kubelet/api,15817,44.805,0.316
By changed lines,Hyper.sh,5,pkg/kubelet/api/v1alpha1/runtime,15730,44.558,0.314
By changed lines,Hyper.sh,5,pkg/kubelet/api/v1alpha1/runtime/api.pb.go,15584,44.145,0.311
By changed lines,Hyper.sh,5,pkg/kubelet/kuberuntime,13015,36.868,0.26
By changed lines,Hyper.sh,5,pkg/kubelet/kuberuntime/kuberuntime_manager.go,4187,11.861,0.084
By changed lines,Hyper.sh,5,pkg/kubelet/dockershim,2990,8.47,0.06
By changed lines,Hyper.sh,5,pkg/kubelet/kuberuntime/kuberuntime_container.go,2972,8.419,0.059
By changed lines,Hyper.sh,5,pkg/kubelet/kuberuntime/kuberuntime_manager_test.go,2047,5.799,0.041
By changed lines,Hyper.sh,5,pkg/kubelet/dockershim/security_context_test.go,1309,3.708,0.026
By changed lines,Hyper.sh,5,pkg/kubelet/kuberuntime/kuberuntime_gc.go,1290,3.654,0.026
By changed lines,Hyper.sh,5,test,1180,3.343,0.024
By changed lines,Hyper.sh,5,test/e2e_node,1157,3.277,0.023
By changed lines,Hyper.sh,5,plugin/pkg/scheduler,1079,3.056,0.022
By changed lines,Hyper.sh,5,pkg/kubelet/kuberuntime/kuberuntime_gc_test.go,762,2.159,0.015
By changed lines,Hyper.sh,5,pkg/kubelet/dockershim/security_context.go,708,2.006,0.014
By changed lines,Hyper.sh,5,pkg/kubelet/kuberuntime/kuberuntime_sandbox.go,655,1.855,0.013
By changed lines,Hyper.sh,5,plugin/pkg/scheduler/equivalence_cache.go,653,1.85,0.013
By changed lines,Hyper.sh,5,test/e2e_node/noadmit_taint_test.go,601,1.702,0.012
By changed lines,Hyper.sh,5,pkg/kubelet/kuberuntime/security_context.go,592,1.677,0.012
By changed lines,Hyper.sh,5,test/e2e_node/log_path_test.go,553,1.566,0.011
All By changed lines,Apprenda,6,"",35212,0.703,0.703
By changed lines,Apprenda,6,pkg,29981,85.144,0.599
By changed lines,Apprenda,6,pkg/proxy/winuserspace,23490,66.71,0.469
By changed lines,Apprenda,6,pkg/proxy/winuserspace/roundrobin_test.go,7233,20.541,0.144
By changed lines,Apprenda,6,pkg/proxy/winuserspace/proxier_test.go,6838,19.42,0.137
By changed lines,Apprenda,6,cmd,5225,14.839,0.104
By changed lines,Apprenda,6,cmd/kubeadm,5086,14.444,0.102
By changed lines,Apprenda,6,cmd/kubeadm/app,4845,13.76,0.097
By changed lines,Apprenda,6,pkg/proxy/winuserspace/proxier.go,4334,12.308,0.087
By changed lines,Apprenda,6,pkg/kubelet,4220,11.985,0.084
By changed lines,Apprenda,6,pkg/kubelet/dockertools,3770,10.707,0.075
By changed lines,Apprenda,6,pkg/kubelet/dockertools/docker_manager.go,3291,9.346,0.066
By changed lines,Apprenda,6,cmd/kubeadm/app/util,1932,5.487,0.039
By changed lines,Apprenda,6,pkg/proxy/winuserspace/roundrobin.go,1867,5.302,0.037
By changed lines,Apprenda,6,pkg/proxy/winuserspace/proxysocket.go,1772,5.032,0.035
By changed lines,Apprenda,6,pkg/util,1251,3.553,0.025
By changed lines,Apprenda,6,pkg/util/netsh,1244,3.533,0.025
By changed lines,Apprenda,6,cmd/kubeadm/app/util/kubeconfig_test.go,1036,2.942,0.021
By changed lines,Apprenda,6,pkg/util/netsh/netsh.go,992,2.817,0.02
By changed lines,Apprenda,6,cmd/kubeadm/app/preflight,737,2.093,0.015
By changed lines,Apprenda,6,pkg/proxy/winuserspace/port_allocator.go,696,1.977,0.014
By changed lines,Apprenda,6,pkg/kubeadm/master/addons.go,692,1.965,0.014
By changed lines,Apprenda,6,cmd/kubeadm/app/master,558,1.585,0.011
All By changed lines,VMware,7,"",34782,0.695,0.695
By changed lines,VMware,7,api/swagger-spec,19372,55.695,0.387
By changed lines,VMware,7,pkg,13562,38.991,0.271
By changed lines,VMware,7,pkg/volume,8111,23.32,0.162
By changed lines,VMware,7,pkg/volume/photon_pd,7991,22.975,0.16
By changed lines,VMware,7,api/swagger-spec/extensions_v1beta1.json,5471,15.729,0.109
By changed lines,VMware,7,api/swagger-spec/v1.json,5099,14.66,0.102
By changed lines,VMware,7,pkg/cloudprovider/providers,5001,14.378,0.1
By changed lines,VMware,7,pkg/cloudprovider/providers/photon,4427,12.728,0.088
By changed lines,VMware,7,pkg/cloudprovider/providers/photon/photon.go,3291,9.462,0.066
By changed lines,VMware,7,api/swagger-spec/apps_v1beta1.json,3118,8.964,0.062
By changed lines,VMware,7,api/swagger-spec/apps_v1alpha1.json,3118,8.964,0.062
By changed lines,VMware,7,api/swagger-spec/batch_v1.json,2566,7.377,0.051
By changed lines,VMware,7,pkg/volume/photon_pd/photon_pd.go,2197,6.316,0.044
By changed lines,VMware,7,pkg/volume/photon_pd/attacher_test.go,1697,4.879,0.034
By changed lines,VMware,7,pkg/volume/photon_pd/attacher.go,1654,4.755,0.033
By changed lines,VMware,7,pkg/volume/photon_pd/photon_pd_test.go,1526,4.387,0.03
By changed lines,VMware,7,examples,1126,3.237,0.022
By changed lines,VMware,7,examples/volumes/vsphere,1096,3.151,0.022
By changed lines,VMware,7,pkg/cloudprovider/providers/photon/photon_test.go,1095,3.148,0.022
By changed lines,VMware,7,examples/volumes/vsphere/README.md,900,2.588,0.018
By changed lines,VMware,7,pkg/volume/photon_pd/photon_util.go,857,2.464,0.017
By changed lines,VMware,7,cluster,631,1.814,0.013
All By changed lines,CoreOS,8,"",26050,0.52,0.52
By changed lines,CoreOS,8,pkg,12881,49.447,0.257
By changed lines,CoreOS,8,pkg/kubelet,9439,36.234,0.189
By changed lines,CoreOS,8,pkg/kubelet/api/v1alpha1/runtime,5970,22.917,0.119
By changed lines,CoreOS,8,pkg/kubelet/api/v1alpha1/runtime/api.pb.go,5807,22.292,0.116
By changed lines,CoreOS,8,api/swagger-spec/v1.json,5724,21.973,0.114
By changed lines,CoreOS,8,docs,2851,10.944,0.057
By changed lines,CoreOS,8,cluster,2375,9.117,0.047
By changed lines,CoreOS,8,docs/proposals,2332,8.952,0.047
By changed lines,CoreOS,8,pkg/kubelet/rktshim,2114,8.115,0.042
By changed lines,CoreOS,8,cluster/images/etcd/rollback,2106,8.084,0.042
By changed lines,CoreOS,8,cluster/images/etcd/rollback/rollback.go,1903,7.305,0.038
By changed lines,CoreOS,8,build-tools/kube-dns/README.md,1709,6.56,0.034
By changed lines,CoreOS,8,pkg/registry,1601,6.146,0.032
By changed lines,CoreOS,8,docs/proposals/volume-hostpath-qualifiers.md,1418,5.443,0.028
By changed lines,CoreOS,8,pkg/registry/generic,1415,5.432,0.028
By changed lines,CoreOS,8,pkg/storage,1402,5.382,0.028
By changed lines,CoreOS,8,pkg/kubelet/rktshim/imagestore_test.go,1054,4.046,0.021
All By changed lines,Self,9,"",24175,0.483,0.483
By changed lines,Self,9,pkg,13722,56.761,0.274
By changed lines,Self,9,pkg/kubelet,6780,28.046,0.135
By changed lines,Self,9,staging/src/k8s.io/client-go,2413,9.981,0.048
By changed lines,Self,9,pkg/kubelet/rktshim,2114,8.745,0.042
By changed lines,Self,9,staging/src/k8s.io/client-go/_vendor/github.com/juju/ratelimit,2090,8.645,0.042
By changed lines,Self,9,pkg/cloudprovider,2055,8.501,0.041
By changed lines,Self,9,pkg/cloudprovider/providers,2021,8.36,0.04
By changed lines,Self,9,docs,1858,7.686,0.037
By changed lines,Self,9,docs/proposals,1840,7.611,0.037
By changed lines,Self,9,docs/proposals/dramatically-simplify-cluster-creation.md,1794,7.421,0.036
By changed lines,Self,9,pkg/util,1786,7.388,0.036
By changed lines,Self,9,pkg/util/ratelimit,1648,6.817,0.033
By changed lines,Self,9,federation,1369,5.663,0.027
By changed lines,Self,9,federation/pkg,1315,5.44,0.026
By changed lines,Self,9,cmd,1183,4.893,0.024
By changed lines,Self,9,pkg/kubelet/container_bridge_test.go,1166,4.823,0.023
By changed lines,Self,9,test,1160,4.798,0.023
By changed lines,Self,9,test/e2e,1134,4.691,0.023
By changed lines,Self,9,cluster,1084,4.484,0.022
All By changed lines,ZTE Corporation,10,"",16747,0.334,0.334
By changed lines,ZTE Corporation,10,api,13709,81.859,0.274
By changed lines,ZTE Corporation,10,api/openapi-spec/swagger.json,7454,44.509,0.149
By changed lines,ZTE Corporation,10,api/swagger-spec/v1.json,6255,37.35,0.125
By changed lines,ZTE Corporation,10,pkg,2690,16.063,0.054
By changed lines,ZTE Corporation,10,pkg/kubelet,1265,7.554,0.025
By changed lines,ZTE Corporation,10,pkg/kubelet/kubelet.go,579,3.457,0.012
By changed lines,ZTE Corporation,10,pkg/kubectl,552,3.296,0.011
By changed lines,ZTE Corporation,10,pkg/kubelet/lifecycle/predicate.go,519,3.099,0.01
By changed lines,ZTE Corporation,10,pkg/kubectl/cmd,456,2.723,0.009
By changed lines,ZTE Corporation,10,pkg/credentialprovider,413,2.466,0.008
By changed lines,ZTE Corporation,10,pkg/credentialprovider/config_test.go,245,1.463,0.005
By changed lines,ZTE Corporation,10,pkg/genericapiserver,210,1.254,0.004
By changed lines,ZTE Corporation,10,pkg/genericapiserver/validation/universal_validation.go,209,1.248,0.004
By changed lines,ZTE Corporation,10,cmd,190,1.135,0.004
All By changed lines,Jetstack,11,"",10894,0.218,0.218
By changed lines,Jetstack,11,pkg,6544,60.07,0.131
By changed lines,Jetstack,11,pkg/volume/flocker,6382,58.583,0.127
By changed lines,Jetstack,11,api/swagger-spec,4334,39.783,0.087
By changed lines,Jetstack,11,api/swagger-spec/v1.json,4286,39.343,0.086
By changed lines,Jetstack,11,pkg/volume/flocker/flocker.go,2598,23.848,0.052
By changed lines,Jetstack,11,pkg/volume/flocker/plugin.go,1316,12.08,0.026
By changed lines,Jetstack,11,pkg/volume/flocker/flocker_test.go,953,8.748,0.019
By changed lines,Jetstack,11,pkg/volume/flocker/flocker_volume_test.go,479,4.397,0.01
By changed lines,Jetstack,11,pkg/volume/flocker/flocker_volume.go,442,4.057,0.009
By changed lines,Jetstack,11,pkg/volume/flocker/flocker_util.go,391,3.589,0.008
By changed lines,Jetstack,11,pkg/volume/flocker/flocker_util_test.go,203,1.863,0.004
By changed lines,Jetstack,11,pkg/api,162,1.487,0.003
By changed lines,Jetstack,11,pkg/api/validation,144,1.322,0.003
All By changed lines,IBM,12,"",10378,0.207,0.207
By changed lines,IBM,12,api/swagger-spec/v1.json,6213,59.867,0.124
By changed lines,IBM,12,pkg,3036,29.254,0.061
By changed lines,IBM,12,pkg/kubectl,2730,26.306,0.055
By changed lines,IBM,12,pkg/kubectl/cmd,1200,11.563,0.024
By changed lines,IBM,12,pkg/kubectl/scale_test.go,897,8.643,0.018
By changed lines,IBM,12,pkg/kubectl/cmd/config,607,5.849,0.012
By changed lines,IBM,12,pkg/kubectl/cmd/config/config_test.go,468,4.51,0.009
By changed lines,IBM,12,pkg/kubectl/cmd/replace_test.go,380,3.662,0.008
By changed lines,IBM,12,test,303,2.92,0.006
By changed lines,IBM,12,pkg/kubectl/scale.go,296,2.852,0.006
By changed lines,IBM,12,cmd/genman/gen_kube_man.go,284,2.737,0.006
By changed lines,IBM,12,test/e2e,256,2.467,0.005
By changed lines,IBM,12,pkg/kubectl/resource/builder.go,187,1.802,0.004
By changed lines,IBM,12,test/e2e/kubectl.go,186,1.792,0.004
By changed lines,IBM,12,examples,181,1.744,0.004
By changed lines,IBM,12,hack,156,1.503,0.003
By changed lines,IBM,12,pkg/kubectl/cmd/replace.go,155,1.494,0.003
By changed lines,IBM,12,examples/k8petstore,136,1.31,0.003
By changed lines,IBM,12,pkg/kubectl/stop_test.go,128,1.233,0.003
By changed lines,IBM,12,cluster,118,1.137,0.002
All By changed lines,Huawei,13,"",9070,0.181,0.181
By changed lines,Huawei,13,test,4919,54.234,0.098
By changed lines,Huawei,13,test/e2e,4714,51.974,0.094
By changed lines,Huawei,13,pkg,2690,29.658,0.054
By changed lines,Huawei,13,pkg/controller,2116,23.33,0.042
By changed lines,Huawei,13,federation,1205,13.286,0.024
By changed lines,Huawei,13,federation/pkg,1203,13.264,0.024
By changed lines,Huawei,13,test/e2e/cluster_upgrade.go,1202,13.252,0.024
By changed lines,Huawei,13,pkg/controller/petset,1118,12.326,0.022
By changed lines,Huawei,13,test/e2e/daemon_set.go,1080,11.907,0.022
By changed lines,Huawei,13,federation/pkg/federation-controller,1052,11.599,0.021
By changed lines,Huawei,13,pkg/controller/petset/pet_test.go,922,10.165,0.018
By changed lines,Huawei,13,test/e2e/federated-secret.go,906,9.989,0.018
By changed lines,Huawei,13,federation/pkg/federation-controller/replicaset,759,8.368,0.015
By changed lines,Huawei,13,test/e2e/kubectl.go,540,5.954,0.011
By changed lines,Huawei,13,test/e2e/common,536,5.91,0.011
By changed lines,Huawei,13,pkg/api,509,5.612,0.01
By changed lines,Huawei,13,test/e2e/common/secrets.go,449,4.95,0.009
By changed lines,Huawei,13,federation/pkg/federation-controller/replicaset/planner,413,4.553,0.008
By changed lines,Huawei,13,pkg/api/helpers_test.go,411,4.531,0.008
By changed lines,Huawei,13,pkg/controller/replicaset,389,4.289,0.008
By changed lines,Huawei,13,federation/pkg/federation-controller/replicaset/planner/planner_test.go,378,4.168,0.008
By changed lines,Huawei,13,federation/pkg/federation-controller/replicaset/replicasetcontroller_test.go,306,3.374,0.006
By changed lines,Huawei,13,federation/pkg/federation-controller/service,293,3.23,0.006
By changed lines,Huawei,13,test/e2e/job.go,292,3.219,0.006
By changed lines,Huawei,13,test/images,205,2.26,0.004
All By changed lines,Intel,14,"",8570,0.171,0.171
By changed lines,Intel,14,test,2620,30.572,0.052
By changed lines,Intel,14,test/e2e,2460,28.705,0.049
By changed lines,Intel,14,test/e2e/opaque_resource.go,2459,28.693,0.049
By changed lines,Intel,14,pkg,2393,27.923,0.048
By changed lines,Intel,14,pkg/api,2154,25.134,0.043
By changed lines,Intel,14,pkg/api/validation,2064,24.084,0.041
By changed lines,Intel,14,plugin/pkg/scheduler,2041,23.816,0.041
By changed lines,Intel,14,pkg/api/validation/validation_test.go,1950,22.754,0.039
By changed lines,Intel,14,plugin/pkg/scheduler/algorithm/predicates,1593,18.588,0.032
By changed lines,Intel,14,plugin/pkg/scheduler/algorithm/predicates/predicates_test.go,1317,15.368,0.026
By changed lines,Intel,14,examples,1166,13.606,0.023
By changed lines,Intel,14,examples/spark,851,9.93,0.017
By changed lines,Intel,14,examples/spark/README.md,672,7.841,0.013
By changed lines,Intel,14,plugin/pkg/scheduler/schedulercache,448,5.228,0.009
By changed lines,Intel,14,plugin/pkg/scheduler/schedulercache/node_info.go,447,5.216,0.009
By changed lines,Intel,14,cmd/kubeadm/app,343,4.002,0.007
By changed lines,Intel,14,examples/experimental/persistent-volume-provisioning,305,3.559,0.006
By changed lines,Intel,14,examples/experimental/persistent-volume-provisioning/README.md,292,3.407,0.006
By changed lines,Intel,14,plugin/pkg/scheduler/algorithm/predicates/predicates.go,276,3.221,0.006
All By changed lines,Microsoft,15,"",5875,0.117,0.117
By changed lines,Microsoft,15,pkg,4639,78.962,0.093
By changed lines,Microsoft,15,pkg/kubectl,2810,47.83,0.056
By changed lines,Microsoft,15,pkg/kubectl/cmd,2723,46.349,0.054
By changed lines,Microsoft,15,pkg/kubectl/cmd/cp.go,1511,25.719,0.03
By changed lines,Microsoft,15,docs,895,15.234,0.018
By changed lines,Microsoft,15,pkg/kubectl/cmd/cp_test.go,885,15.064,0.018
By changed lines,Microsoft,15,pkg/cloudprovider/providers/azure,875,14.894,0.017
By changed lines,Microsoft,15,pkg/api/validation,772,13.14,0.015
By changed lines,Microsoft,15,docs/devel/community-expectations.md,747,12.715,0.015
By changed lines,Microsoft,15,pkg/cloudprovider/providers/azure/azure_test.go,513,8.732,0.01
By changed lines,Microsoft,15,pkg/api/validation/schema_test.go,388,6.604,0.008
By changed lines,Microsoft,15,pkg/api/validation/schema.go,384,6.536,0.008
By changed lines,Microsoft,15,pkg/cloudprovider/providers/azure/azure_loadbalancer.go,281,4.783,0.006
By changed lines,Microsoft,15,pkg/kubectl/cmd/replace_test.go,186,3.166,0.004
By changed lines,Microsoft,15,pkg/controller/namespace,167,2.843,0.003
By changed lines,Microsoft,15,docs/user-guide/kubectl/kubectl_cp.md,141,2.4,0.003
By changed lines,Microsoft,15,cmd,137,2.332,0.003
By changed lines,Microsoft,15,cmd/kube-controller-manager,127,2.162,0.003
All By changed lines,NotFound,16,"",558,0.011,0.011
By changed lines,NotFound,16,pkg/kubectl,542,97.133,0.011
By changed lines,NotFound,16,pkg/kubectl/rollout_status_test.go,457,81.9,0.009
By changed lines,NotFound,16,pkg/kubectl/rollout_status.go,85,15.233,0.002
By changed lines,NotFound,16,docs/design/aws_under_the_hood.md,14,2.509,0.0
All By number of commits to file,All,0,"",15514,100.0,100.0
All By number of commits to file,Google,1,"",9441,60.855,60.855
By number of commits to file,Google,1,pkg,3443,36.469,22.193
By number of commits to file,Google,1,staging,2036,21.566,13.124
By number of commits to file,Google,1,staging/src/k8s.io/client-go,2034,21.544,13.111
By number of commits to file,Google,1,pkg/client,1166,12.35,7.516
By number of commits to file,Google,1,pkg/client/clientset_generated,1059,11.217,6.826
By number of commits to file,Google,1,staging/src/k8s.io/client-go/1.5,998,10.571,6.433
By number of commits to file,Google,1,test,979,10.37,6.31
By number of commits to file,Google,1,federation,673,7.128,4.338
By number of commits to file,Google,1,pkg/kubelet,627,6.641,4.042
By number of commits to file,Google,1,cluster,549,5.815,3.539
By number of commits to file,Google,1,test/e2e,492,5.211,3.171
By number of commits to file,Google,1,pkg/client/clientset_generated/release_1_5,474,5.021,3.055
By number of commits to file,Google,1,docs,448,4.745,2.888
By number of commits to file,Google,1,pkg/client/clientset_generated/release_1_5/typed,446,4.724,2.875
By number of commits to file,Google,1,staging/src/k8s.io/client-go/,446,4.724,2.875
By number of commits to file,Google,1,staging/src/k8s.io/client-go/1.5/_vendor,426,4.512,2.746
By number of commits to file,Google,1,cmd,421,4.459,2.714
By number of commits to file,Google,1,federation/client,311,3.294,2.005
By number of commits to file,Google,1,federation/client/clientset_generated,310,3.284,1.998
By number of commits to file,Google,1,pkg/kubectl,280,2.966,1.805
By number of commits to file,Google,1,staging/src/k8s.io/client-go/1.5/_vendor/golang.org/x,278,2.945,1.792
By number of commits to file,Google,1,test/e2e_node,269,2.849,1.734
All By number of commits to file,Red Hat,2,"",3958,25.512,25.512
By number of commits to file,Red Hat,2,pkg,2668,67.408,17.197
By number of commits to file,Red Hat,2,pkg/client,702,17.736,4.525
By number of commits to file,Red Hat,2,test,406,10.258,2.617
By number of commits to file,Red Hat,2,pkg/client/clientset_generated,363,9.171,2.34
By number of commits to file,Red Hat,2,pkg/kubectl,346,8.742,2.23
By number of commits to file,Red Hat,2,pkg/registry,298,7.529,1.921
By number of commits to file,Red Hat,2,pkg/kubectl/cmd,289,7.302,1.863
By number of commits to file,Red Hat,2,pkg/controller,250,6.316,1.611
By number of commits to file,Red Hat,2,contrib/mesos,231,5.836,1.489
By number of commits to file,Red Hat,2,test/e2e,222,5.609,1.431
By number of commits to file,Red Hat,2,contrib/mesos/pkg,193,4.876,1.244
By number of commits to file,Red Hat,2,pkg/genericapiserver,178,4.497,1.147
By number of commits to file,Red Hat,2,pkg/apis,176,4.447,1.134
By number of commits to file,Red Hat,2,pkg/client/unversioned,165,4.169,1.064
By number of commits to file,Red Hat,2,pkg/kubelet,159,4.017,1.025
By number of commits to file,Red Hat,2,cmd,154,3.891,0.993
By number of commits to file,Red Hat,2,pkg/client/clientset_generated/release_1_5,146,3.689,0.941
By number of commits to file,Red Hat,2,pkg/client/clientset_generated/release_1_5/typed,137,3.461,0.883
By number of commits to file,Red Hat,2,pkg/client/clientset_generated/internalclientset,135,3.411,0.87
By number of commits to file,Red Hat,2,plugin,130,3.284,0.838
By number of commits to file,Red Hat,2,pkg/client/clientset_generated/internalclientset/typed,127,3.209,0.819
By number of commits to file,Red Hat,2,plugin/pkg,125,3.158,0.806
By number of commits to file,Red Hat,2,test/integration,122,3.082,0.786
By number of commits to file,Red Hat,2,pkg/volume,120,3.032,0.773
All By number of commits to file,Self,3,"",394,2.54,2.54
By number of commits to file,Self,3,pkg,178,45.178,1.147
By number of commits to file,Self,3,cluster,54,13.706,0.348
By number of commits to file,Self,3,pkg/kubelet,50,12.69,0.322
By number of commits to file,Self,3,cmd,48,12.183,0.309
By number of commits to file,Self,3,cmd/kubeadm,31,7.868,0.2
By number of commits to file,Self,3,pkg/cloudprovider,31,7.868,0.2
By number of commits to file,Self,3,cmd/kubeadm/app,30,7.614,0.193
By number of commits to file,Self,3,pkg/cloudprovider/providers,30,7.614,0.193
By number of commits to file,Self,3,docs,27,6.853,0.174
By number of commits to file,Self,3,docs/proposals,25,6.345,0.161
By number of commits to file,Self,3,pkg/kubeadm,25,6.345,0.161
