Order,Company,Index,File/Directory,Number,Percent,PercentAll
By number of commits to file,ZTE Corporation,12,cmd/kubeadm/app/master,4,2.941,0.01
By number of commits to file,ZTE Corporation,12,docs,3,2.206,0.007
By number of commits to file,ZTE Corporation,12,pkg/client,3,2.206,0.007
By number of commits to file,ZTE Corporation,12,cmd/libs,3,2.206,0.007
By number of commits to file,ZTE Corporation,12,pkg/cloudprovider,3,2.206,0.007
All By number of commits to file,JPMorgan Chase,13,"",127,0.313,0.313
By number of commits to file,JPMorgan Chase,13,pkg,89,70.079,0.22
By number of commits to file,JPMorgan Chase,13,pkg/kubelet,44,34.646,0.109
By number of commits to file,JPMorgan Chase,13,pkg/api,22,17.323,0.054
By number of commits to file,JPMorgan Chase,13,pkg/kubelet/server,19,14.961,0.047
By number of commits to file,JPMorgan Chase,13,api/swagger-spec,17,13.386,0.042
By number of commits to file,JPMorgan Chase,13,pkg/kubelet/server/portforward,10,7.874,0.025
By number of commits to file,JPMorgan Chase,13,test/e2e,8,6.299,0.02
By number of commits to file,JPMorgan Chase,13,pkg/kubelet/kubelet_pods.go,8,6.299,0.02
By number of commits to file,JPMorgan Chase,13,pkg/registry,6,4.724,0.015
By number of commits to file,JPMorgan Chase,13,pkg/volume,6,4.724,0.015
By number of commits to file,JPMorgan Chase,13,pkg/kubectl,6,4.724,0.015
By number of commits to file,JPMorgan Chase,13,pkg/api/v1,6,4.724,0.015
By number of commits to file,JPMorgan Chase,13,pkg/kubelet/kubelet_pods_test.go,6,4.724,0.015
By number of commits to file,JPMorgan Chase,13,pkg/registry/core/pod,6,4.724,0.015
By number of commits to file,JPMorgan Chase,13,api/openapi-spec,5,3.937,0.012
By number of commits to file,JPMorgan Chase,13,api/swagger-spec/v1.json,5,3.937,0.012
By number of commits to file,JPMorgan Chase,13,pkg/api/types.go,5,3.937,0.012
By number of commits to file,JPMorgan Chase,13,api/openapi-spec/swagger.json,5,3.937,0.012
By number of commits to file,JPMorgan Chase,13,pkg/api/v1/types.go,5,3.937,0.012
By number of commits to file,JPMorgan Chase,13,federation/apis,4,3.15,0.01
By number of commits to file,JPMorgan Chase,13,api/swagger-spec/batch_v1.json,4,3.15,0.01
All By number of commits to file,Fujitsu,14,"",121,0.299,0.299
By number of commits to file,Fujitsu,14,pkg,64,52.893,0.158
By number of commits to file,Fujitsu,14,pkg/kubectl,48,39.669,0.118
By number of commits to file,Fujitsu,14,pkg/kubectl/cmd,42,34.711,0.104
By number of commits to file,Fujitsu,14,cmd,23,19.008,0.057
By number of commits to file,Fujitsu,14,cmd/kubeadm/app,22,18.182,0.054
By number of commits to file,Fujitsu,14,plugin/pkg,15,12.397,0.037
By number of commits to file,Fujitsu,14,plugin/pkg/auth,14,11.57,0.035
By number of commits to file,Fujitsu,14,hack,10,8.264,0.025
By number of commits to file,Fujitsu,14,pkg/kubectl/cmd/set,10,8.264,0.025
By number of commits to file,Fujitsu,14,plugin/pkg/auth/authorizer/rbac,10,8.264,0.025
By number of commits to file,Fujitsu,14,plugin/pkg/auth/authorizer/rbac/bootstrappolicy,8,6.612,0.02
By number of commits to file,Fujitsu,14,cmd/kubeadm/app/cmd,7,5.785,0.017
By number of commits to file,Fujitsu,14,staging/src,6,4.959,0.015
By number of commits to file,Fujitsu,14,hack/local-up-cluster.sh,6,4.959,0.015
By number of commits to file,Fujitsu,14,staging/src/k8s.io,6,4.959,0.015
By number of commits to file,Fujitsu,14,cmd/kubeadm/app/apis/kubeadm,5,4.132,0.012
By number of commits to file,Fujitsu,14,pkg/registry/rbac,4,3.306,0.01
By number of commits to file,Fujitsu,14,plugin/pkg/auth/authenticator,4,3.306,0.01
By number of commits to file,Fujitsu,14,hack/make-rules,3,2.479,0.007
All By number of commits to file,Canonical,15,"",100,0.247,0.247
By number of commits to file,Canonical,15,cluster/juju,98,98.0,0.242
By number of commits to file,Canonical,15,cluster/juju/layers,96,96.0,0.237
By number of commits to file,Canonical,15,cluster/juju/layers/kubernetes-master,36,36.0,0.089
By number of commits to file,Canonical,15,cluster/juju/layers/kubernetes-worker,30,30.0,0.074
By number of commits to file,Canonical,15,cluster/juju/layers/kubernetes,13,13.0,0.032
By number of commits to file,Canonical,15,cluster/juju/layers/kubeapi-load-balancer,10,10.0,0.025
By number of commits to file,Canonical,15,cluster/juju/layers/kubernetes-master/templates,10,10.0,0.025
By number of commits to file,Canonical,15,cluster/juju/layers/kubernetes-master/reactive,8,8.0,0.02
By number of commits to file,Canonical,15,cluster/juju/layers/kubernetes-worker/templates,8,8.0,0.02
By number of commits to file,Canonical,15,cluster/juju/layers/kubernetes-master/reactive/kubernetes_master.py,8,8.0,0.02
By number of commits to file,Canonical,15,cluster/juju/layers/kubernetes-e2e,7,7.0,0.017
By number of commits to file,Canonical,15,cluster/juju/layers/kubernetes-worker/actions,4,4.0,0.01
By number of commits to file,Canonical,15,cluster/juju/layers/kubernetes/templates,4,4.0,0.01
By number of commits to file,Canonical,15,cluster/juju/layers/kubernetes-worker/reactive,3,3.0,0.007
By number of commits to file,Canonical,15,cluster/juju/layers/kubernetes-master/actions,3,3.0,0.007
By number of commits to file,Canonical,15,cluster/juju/layers/kubernetes-master/tactics,3,3.0,0.007
By number of commits to file,Canonical,15,cluster/juju/layers/kubernetes-master/layer.yaml,3,3.0,0.007
By number of commits to file,Canonical,15,cluster/juju/layers/kubernetes-worker/debug-scripts,3,3.0,0.007
By number of commits to file,Canonical,15,cluster/juju/layers/kubernetes-worker/reactive/kubernetes_worker.py,3,3.0,0.007
By number of commits to file,Canonical,15,hack/verify-flags/exceptions.txt,2,2.0,0.005
By number of commits to file,Canonical,15,cluster/juju/OWNERS,2,2.0,0.005
By number of commits to file,Canonical,15,cluster/juju/layers/kubeapi-load-balancer/reactive,2,2.0,0.005
All By number of commits to file,NotFound,16,"",7,0.017,0.017
By number of commits to file,NotFound,16,pkg,3,42.857,0.007
By number of commits to file,NotFound,16,cluster,3,42.857,0.007
By number of commits to file,NotFound,16,cluster/addons/fluentd-elasticsearch/es-image,2,28.571,0.005
By number of commits to file,NotFound,16,plugin,1,14.286,0.002
By number of commits to file,NotFound,16,pkg/controller,1,14.286,0.002
By number of commits to file,NotFound,16,plugin/pkg,1,14.286,0.002
By number of commits to file,NotFound,16,pkg/proxy,1,14.286,0.002
By number of commits to file,NotFound,16,cluster/vsphere,1,14.286,0.002
By number of commits to file,NotFound,16,pkg/kubectl,1,14.286,0.002
By number of commits to file,NotFound,16,pkg/controller/deployment,1,14.286,0.002
By number of commits to file,NotFound,16,plugin/pkg/scheduler,1,14.286,0.002
By number of commits to file,NotFound,16,pkg/proxy/config,1,14.286,0.002
By number of commits to file,NotFound,16,cluster/vsphere/util.sh,1,14.286,0.002
By number of commits to file,NotFound,16,pkg/kubectl/rolling_updater.go,1,14.286,0.002
By number of commits to file,NotFound,16,pkg/controller/deployment/deployment_controller.go,1,14.286,0.002
By number of commits to file,NotFound,16,plugin/pkg/scheduler/algorithm,1,14.286,0.002
By number of commits to file,NotFound,16,pkg/proxy/config/config.go,1,14.286,0.002
By number of commits to file,NotFound,16,cluster/addons/fluentd-elasticsearch/es-image/config,1,14.286,0.002
By number of commits to file,NotFound,16,cluster/addons/fluentd-elasticsearch/es-image/run.sh,1,14.286,0.002
By number of commits to file,NotFound,16,plugin/pkg/scheduler/algorithm/predicates,1,14.286,0.002
By number of commits to file,NotFound,16,cluster/addons/fluentd-elasticsearch/es-image/config/elasticsearch.yml,1,14.286,0.002
By number of commits to file,NotFound,16,plugin/pkg/scheduler/algorithm/predicates/predicates.go,1,14.286,0.002
