idx,company,n,percent
0,(All known 57),2655,99.59
1,Red Hat,1027,38.5
2,Google,537,20.1
3,(Self),276,10.4
4,ZTE Corporation,191,7.2
5,IBM,146,5.5
6,Mirantis,129,4.8
7,Intel,72,2.7
8,SUSE/Novell,37,1.4
9,Zhejiang University,27,1.0
10,ClusterHQ,26,1.0
11,Hyper.sh,22,0.8
12,DaoCloud,21,0.8
13,Igneous Systems,15,0.6
14,CoreOS,13,0.5
15,Cisco,12,0.5
16,(Not Found),9,0.3
17,FACEIT,9,0.3
18,Huawei,8,0.3
19,Microsoft,7,0.3
20,Treasure Data,7,0.3
31,(Unknown),2,0.1
37,Gmail *,2,0.1
