idx,company,n,percent
0,(All known 1177),2711,92.75
1,Google,290,9.9
2,(Self),207,7.1
3,Red Hat,179,6.1
4,(Not Found),124,4.2
5,(Unknown),88,3.0
6,CoreOS,56,1.9
7,IBM,48,1.6
8,Microsoft,42,1.4
9,Gmail *,38,1.3
10,Huawei,36,1.2
11,ZTE Corporation,35,1.2
12,Mirantis,34,1.2
13,Cisco,32,1.1
14,Intel,30,1.0
15,Net EASE 网易有态度,22,0.8
16,Fujitsu,20,0.7
17,HP,20,0.7
18,VMware,19,0.7
19,eBay,16,0.5
20,Bitnami,14,0.5
113,Hotmail *,3,0.1
1297,Qq *,1,0.0
1302,Outlook *,1,0.0
