idx,company,n,percent
0,(All known 102),2121,99.44
1,Google,1088,51.0
2,Red Hat,481,22.6
3,Huawei,169,7.9
4,(Self),73,3.4
5,Mesosphere,32,1.5
6,Docker,30,1.4
7,CoreOS,28,1.3
8,(Not Found),12,0.6
9,Tyk,12,0.6
10,Amadeus,12,0.6
11,Slack,11,0.5
12,Metaswitch,9,0.4
13,Apache,7,0.3
14,Alternative Storage,7,0.3
15,Canonical,6,0.3
16,CERN,6,0.3
17,Amazon,5,0.2
18,eBay,5,0.2
19,Box,5,0.2
20,Epic Games,4,0.2
