idx,company,n,percent
0,(All known 104),3583,99.83
1,Google,1331,37.1
2,Red Hat,1222,34.0
3,(Self),138,3.8
4,ZTE Corporation,89,2.5
5,Apprenda,76,2.1
6,CoreOS,74,2.1
7,Huawei,69,1.9
8,IBM,63,1.8
9,Hyper.sh,56,1.6
10,Fujitsu,52,1.4
11,Mirantis,39,1.1
12,Microsoft,39,1.1
13,EasyStack,37,1.0
14,VMware,22,0.6
15,Net EASE 网易有态度,21,0.6
16,JPMorgan Chase,19,0.5
17,Intel,18,0.5
18,Bulletproof,15,0.4
19,Apache,13,0.4
20,Socrata,11,0.3
26,(Not Found),6,0.2
